year,month,day_of_week,hour_of_day,province,district,road_type,road_condition,weather_condition,lighting_condition,vehicle_type,vehicles_involved,accident_cause,is_rush_hour,is_weekend,is_night,is_foggy_month,num_injured,num_killed,severity
2023,4,Tuesday,13,Sindh,Thatta,Urban Road,Poor,Rainy,Dawn/Dusk,Rickshaw,3,Over Speeding,1,0,0,0,4,1,Medium
2020,4,Thursday,13,Punjab,Sargodha,Urban Road,Poor,Dusty/Smoggy,Daylight,Car/Taxi,2,Over Speeding,1,0,0,0,2,0,Low
2023,3,Tuesday,4,Sindh,Dadu,Provincial Highway,Average,Foggy,No Light,Motorcycle,4,Mechanical Failure,0,0,1,0,2,0,Medium
2020,4,Thursday,15,KPK,Dera Ismail Khan,National Highway,Good,Rainy,Daylight,Car/Taxi,1,Wrong Overtaking,0,0,0,0,2,0,High
2023,6,Monday,6,KPK,Kohat,National Highway,Average,Clear,Daylight,Motorcycle,1,Pedestrian Error,0,0,0,0,2,1,Medium
2023,11,Friday,10,Sindh,Sukkur,National Highway,Poor,Extreme Heat,Daylight,Car/Taxi,2,Road Condition,0,0,0,1,1,0,Low
2019,4,Tuesday,15,Punjab,Sialkot,Rural Road,Good,Foggy,Daylight,Bus/Coach,3,Over Speeding,0,0,0,0,10,3,High
2020,11,Friday,5,Sindh,Dadu,National Highway,Average,Rainy,No Light,Rickshaw,2,Over Speeding,0,0,1,1,8,0,High
2022,1,Friday,7,Sindh,Nawabshah,Provincial Highway,Good,Clear,Daylight,Car/Taxi,4,Mechanical Failure,1,0,0,1,1,0,Low
2019,9,Tuesday,12,Gilgit-Baltistan,Skardu,Rural Road,Poor,Extreme Heat,Daylight,Car/Taxi,3,Signal Violation,1,0,0,0,0,0,Low
2020,10,Saturday,23,Sindh,Sukkur,Provincial Highway,Good,Foggy,Street Light,Car/Taxi,3,Over Speeding,0,1,1,0,7,2,High
2019,7,Saturday,20,KPK,Mardan,National Highway,Good,Extreme Heat,No Light,Motorcycle,2,Over Speeding,1,1,0,0,9,3,High
2022,10,Sunday,22,Sindh,Mirpur Khas,Rural Road,Good,Foggy,Street Light,Car/Taxi,1,Pedestrian Error,0,1,1,0,1,0,Low
2023,6,Sunday,11,Punjab,Bahawalpur,National Highway,Good,Clear,Daylight,Bus/Coach,2,Road Condition,0,1,0,0,5,1,Medium
2018,1,Monday,12,KPK,Charsadda,Provincial Highway,Good,Rainy,Daylight,Bus/Coach,3,Drunk Driving,1,0,0,1,5,1,Medium
2021,12,Friday,20,Sindh,Karachi,Rural Road,Average,Dusty/Smoggy,No Light,Motorcycle,2,Wrong Overtaking,1,0,0,1,5,2,Medium
2020,4,Sunday,19,Gilgit-Baltistan,Skardu,Urban Road,Good,Foggy,Dawn/Dusk,Motorcycle,1,Wrong Overtaking,1,1,0,0,3,0,High
2018,3,Thursday,8,Sindh,Sukkur,National Highway,Good,Foggy,Daylight,Car/Taxi,2,Road Condition,1,0,0,0,5,0,Medium
2019,1,Monday,12,Punjab,Gujranwala,National Highway,Poor,Clear,Daylight,Motorcycle,2,Driver Fatigue,1,0,0,1,2,0,High
2021,6,Sunday,8,KPK,Peshawar,Motorway,Average,Clear,Daylight,Bus/Coach,2,Wrong Overtaking,1,1,0,0,4,1,High
2021,6,Saturday,16,Punjab,Sialkot,National Highway,Average,Foggy,Dawn/Dusk,Motorcycle,2,Signal Violation,0,1,0,0,6,1,High
2022,12,Monday,9,Punjab,Multan,National Highway,Poor,Extreme Heat,Daylight,Motorcycle,2,Over Speeding,1,0,0,1,11,4,High
2020,6,Sunday,21,Punjab,Sheikhupura,Provincial Highway,Under Repair,Foggy,No Light,Car/Taxi,2,Signal Violation,0,1,0,0,2,0,Medium
2023,12,Saturday,6,KPK,Mardan,Urban Road,Average,Rainy,Daylight,Motorcycle,2,Road Condition,0,1,0,1,4,1,Medium
2023,12,Monday,19,Sindh,Kashmore,Provincial Highway,Average,Clear,Daylight,Motorcycle,1,Over Speeding,1,0,0,1,4,2,Medium
2018,5,Saturday,10,Punjab,Gujranwala,National Highway,Good,Foggy,Daylight,Rickshaw,3,Mechanical Failure,0,1,0,0,4,0,Medium
2023,9,Friday,15,Sindh,Mirpur Khas,National Highway,Good,Clear,Dawn/Dusk,Car/Taxi,1,Over Speeding,0,0,0,0,4,1,Medium
2022,4,Saturday,22,Punjab,Sialkot,Urban Road,Good,Dusty/Smoggy,No Light,Car/Taxi,4,Over Speeding,0,1,1,0,2,0,Low
2020,5,Tuesday,10,Islamabad,Islamabad,Rural Road,Average,Clear,Daylight,Motorcycle,2,Driver Fatigue,0,0,0,0,4,0,Medium
2023,7,Friday,6,Sindh,Mirpur Khas,National Highway,Poor,Dusty/Smoggy,Daylight,Truck/Lorry,3,Wrong Overtaking,0,0,0,0,5,0,Medium
2022,6,Tuesday,21,KPK,Dera Ismail Khan,Rural Road,Good,Clear,No Light,Motorcycle,3,Road Condition,0,0,0,0,2,0,Low
2022,9,Wednesday,7,Punjab,Rahim Yar Khan,National Highway,Average,Clear,Daylight,Car/Taxi,3,Signal Violation,1,0,0,0,5,2,Medium
2022,2,Saturday,5,KPK,Bannu,National Highway,Good,Foggy,Dawn/Dusk,Van/Pickup,2,Signal Violation,0,1,1,1,9,2,High
2023,7,Sunday,13,KPK,Peshawar,National Highway,Good,Foggy,Daylight,Bicycle,1,Over Speeding,1,1,0,0,6,2,High
2022,12,Sunday,20,Balochistan,Chaman,Provincial Highway,Poor,Foggy,No Light,Motorcycle,1,Road Condition,1,1,0,1,5,0,Medium
2021,12,Tuesday,16,Punjab,Sialkot,Provincial Highway,Good,Clear,No Light,Motorcycle,2,Wrong Overtaking,0,0,0,1,4,0,Medium
2022,12,Friday,13,Sindh,Dadu,National Highway,Good,Clear,Street Light,Van/Pickup,3,Wrong Overtaking,1,0,0,1,1,0,Low
2021,3,Friday,8,KPK,Dera Ismail Khan,National Highway,Good,Clear,Dawn/Dusk,Motorcycle,2,Over Speeding,1,0,0,0,9,2,High
2019,1,Saturday,11,Punjab,Sargodha,Urban Road,Under Repair,Clear,Daylight,Motorcycle,2,Road Condition,0,1,0,1,2,0,Low
2023,1,Sunday,6,Punjab,Rawalpindi,National Highway,Good,Clear,Daylight,Motorcycle,3,Over Speeding,0,1,0,1,5,4,High
2022,4,Friday,11,Islamabad,Islamabad,Provincial Highway,Good,Clear,Daylight,Motorcycle,2,Wrong Overtaking,0,0,0,0,4,1,High
2019,9,Thursday,13,Sindh,Thatta,Urban Road,Good,Clear,Daylight,Rickshaw,2,Over Speeding,1,0,0,0,1,0,Low
2020,7,Friday,1,AJK,Mirpur,National Highway,Poor,Clear,No Light,Motorcycle,1,Wrong Overtaking,0,0,1,0,5,1,High
2020,11,Monday,10,Punjab,Rahim Yar Khan,Provincial Highway,Average,Clear,Daylight,Car/Taxi,2,Over Speeding,0,0,0,1,5,1,Medium
2019,9,Wednesday,20,KPK,Abbottabad,Rural Road,Under Repair,Extreme Heat,No Light,Rickshaw,1,Over Speeding,1,0,0,0,5,0,Medium
2020,2,Friday,6,Sindh,Sukkur,Provincial Highway,Poor,Clear,Daylight,Motorcycle,2,Signal Violation,0,0,0,1,9,1,High
2019,11,Friday,10,Sindh,Larkana,Provincial Highway,Good,Foggy,Daylight,Motorcycle,2,Road Condition,0,0,0,1,4,1,High
2020,7,Wednesday,14,AJK,Rawalakot,Rural Road,Good,Rainy,Dawn/Dusk,Motorcycle,1,Mechanical Failure,0,0,0,0,1,1,Medium
2021,12,Monday,14,Punjab,Rawalpindi,Urban Road,Good,Dusty/Smoggy,Daylight,Motorcycle,1,Over Speeding,0,0,0,1,5,1,Medium
2020,6,Sunday,22,Balochistan,Zhob,Provincial Highway,Average,Clear,Street Light,Motorcycle,1,Signal Violation,0,1,1,0,8,2,High
2021,2,Wednesday,10,KPK,Nowshera,National Highway,Good,Rainy,Daylight,Rickshaw,2,Road Condition,0,0,0,1,1,1,Low
2021,8,Wednesday,19,Punjab,Rawalpindi,National Highway,Poor,Foggy,Dawn/Dusk,Rickshaw,1,Over Speeding,1,0,0,0,11,2,High
2021,11,Tuesday,22,Balochistan,Khuzdar,Urban Road,Average,Rainy,Street Light,Bus/Coach,2,Driver Fatigue,0,0,1,1,7,3,High
2023,11,Thursday,19,Sindh,Jacobabad,National Highway,Good,Clear,Dawn/Dusk,Motorcycle,2,Wrong Overtaking,1,0,0,1,2,0,Medium
2018,5,Monday,20,KPK,Dera Ismail Khan,Provincial Highway,Average,Clear,No Light,Motorcycle,1,Mechanical Failure,1,0,0,0,0,0,Low
2018,12,Wednesday,13,Punjab,Sheikhupura,Urban Road,Average,Rainy,Daylight,Motorcycle,2,Pedestrian Error,1,0,0,1,2,0,Medium
2019,6,Tuesday,8,Balochistan,Khuzdar,Rural Road,Good,Extreme Heat,Daylight,Van/Pickup,2,Mechanical Failure,1,0,0,0,2,0,Low
2022,6,Saturday,8,Sindh,Nawabshah,National Highway,Under Repair,Extreme Heat,Street Light,Car/Taxi,2,Over Speeding,1,1,0,0,3,0,Medium
2023,7,Monday,18,Punjab,Gujranwala,National Highway,Under Repair,Clear,Dawn/Dusk,Van/Pickup,2,Drunk Driving,1,0,0,0,5,1,Medium
2018,7,Tuesday,20,Sindh,Thatta,Urban Road,Good,Foggy,No Light,Motorcycle,2,Road Condition,1,0,0,0,2,0,Low
2023,4,Thursday,15,Punjab,Sheikhupura,National Highway,Under Repair,Foggy,Daylight,Motorcycle,3,Wrong Overtaking,0,0,0,0,4,1,High
2022,5,Saturday,5,Punjab,Bahawalpur,National Highway,Good,Clear,Dawn/Dusk,Car/Taxi,2,Wrong Overtaking,0,1,1,0,11,0,High
2022,12,Saturday,19,Punjab,Lahore,National Highway,Good,Foggy,No Light,Motorcycle,2,Mobile Phone Use,1,1,0,1,3,0,High
2022,3,Wednesday,15,Punjab,Sargodha,Urban Road,Good,Rainy,Daylight,Rickshaw,1,Signal Violation,0,0,0,0,1,0,Low
2022,11,Saturday,5,Punjab,Bahawalpur,Provincial Highway,Poor,Foggy,Daylight,Car/Taxi,3,Road Condition,0,1,1,1,1,0,Medium
2023,10,Wednesday,16,Sindh,Mirpur Khas,National Highway,Average,Foggy,Daylight,Car/Taxi,3,Road Condition,0,0,0,0,3,1,Medium
2022,8,Monday,19,Sindh,Larkana,National Highway,Good,Dusty/Smoggy,Dawn/Dusk,Car/Taxi,2,Wrong Overtaking,1,0,0,0,3,0,Medium
2022,6,Thursday,8,Sindh,Jacobabad,Provincial Highway,Good,Clear,Daylight,Car/Taxi,3,Over Speeding,1,0,0,0,2,0,Low
2022,9,Thursday,14,Punjab,Sialkot,Provincial Highway,Poor,Foggy,Dawn/Dusk,Car/Taxi,3,Wrong Overtaking,0,0,0,0,2,0,Low
2023,5,Saturday,17,KPK,Mardan,Provincial Highway,Good,Rainy,Daylight,Motorcycle,1,Driver Fatigue,1,1,0,0,6,1,High
2021,7,Saturday,17,KPK,Bannu,Rural Road,Poor,Clear,Daylight,Car/Taxi,2,Mechanical Failure,1,1,0,0,0,0,Low
2021,5,Wednesday,8,Punjab,Rawalpindi,Motorway,Average,Clear,Dawn/Dusk,Motorcycle,4,Wrong Overtaking,1,0,0,0,3,0,Medium
2023,8,Sunday,14,Balochistan,Quetta,Motorway,Good,Clear,Daylight,Motorcycle,4,Over Speeding,0,1,0,0,5,0,High
2018,1,Friday,17,Sindh,Sukkur,National Highway,Under Repair,Clear,Daylight,Motorcycle,4,Road Condition,1,0,0,1,6,1,High
2023,11,Monday,20,KPK,Peshawar,Urban Road,Good,Clear,Street Light,Car/Taxi,2,Over Speeding,1,0,0,1,2,0,Low
2021,9,Tuesday,13,Punjab,Rahim Yar Khan,Rural Road,Average,Clear,Daylight,Motorcycle,3,Pedestrian Error,1,0,0,0,0,1,Low
2020,11,Friday,18,Punjab,Sargodha,Rural Road,Good,Clear,Dawn/Dusk,Rickshaw,3,Over Speeding,1,0,0,1,1,0,Low
2018,7,Saturday,14,Balochistan,Zhob,National Highway,Good,Clear,Daylight,Motorcycle,4,Signal Violation,0,1,0,0,2,2,High
2022,10,Saturday,1,KPK,Charsadda,Rural Road,Average,Clear,No Light,Car/Taxi,3,Signal Violation,0,1,1,0,2,0,Low
2018,3,Tuesday,20,Punjab,Multan,Provincial Highway,Good,Clear,No Light,Motorcycle,3,Signal Violation,1,0,0,0,1,0,Medium
2022,6,Saturday,22,Punjab,Sialkot,Rural Road,Poor,Rainy,No Light,Motorcycle,2,Pedestrian Error,0,1,1,0,1,0,Medium
2023,7,Saturday,12,KPK,Abbottabad,Urban Road,Good,Clear,Daylight,Motorcycle,1,Over Speeding,1,1,0,0,2,0,Medium
2021,2,Friday,9,Sindh,Larkana,Provincial Highway,Good,Clear,Daylight,Motorcycle,3,Mechanical Failure,1,0,0,1,5,0,Medium
2022,6,Thursday,20,Balochistan,Zhob,National Highway,Good,Rainy,No Light,Van/Pickup,2,Over Speeding,1,0,0,0,10,1,High
2019,3,Friday,13,Punjab,Gujranwala,National Highway,Good,Clear,Daylight,Rickshaw,2,Wrong Overtaking,1,0,0,0,5,0,Medium
2021,3,Tuesday,12,Sindh,Hyderabad,Provincial Highway,Poor,Clear,Street Light,Motorcycle,2,Over Speeding,1,0,0,0,10,1,High
2019,12,Thursday,20,Punjab,Sheikhupura,Provincial Highway,Good,Rainy,No Light,Rickshaw,1,Wrong Overtaking,1,0,0,1,4,0,Medium
2022,5,Thursday,9,Punjab,Faisalabad,Provincial Highway,Poor,Foggy,Daylight,Car/Taxi,2,Wrong Overtaking,1,0,0,0,1,0,Medium
2023,8,Wednesday,10,Punjab,Bahawalpur,Provincial Highway,Average,Clear,Dawn/Dusk,Motorcycle,2,Over Speeding,0,0,0,0,8,0,High
2019,1,Sunday,14,Balochistan,Hub,Provincial Highway,Average,Rainy,Daylight,Motorcycle,2,Over Speeding,0,1,0,1,7,2,High
2018,10,Saturday,21,Sindh,Jacobabad,Urban Road,Poor,Rainy,No Light,Car/Taxi,3,Signal Violation,0,1,0,0,2,0,Low
2018,8,Monday,1,Balochistan,Zhob,Urban Road,Average,Clear,Street Light,Car/Taxi,2,Road Condition,0,0,1,0,0,0,Low
2022,8,Tuesday,20,Punjab,Faisalabad,National Highway,Poor,Foggy,Street Light,Truck/Lorry,3,Mechanical Failure,1,0,0,0,1,1,Medium
2022,11,Wednesday,9,Punjab,Multan,National Highway,Good,Clear,Dawn/Dusk,Motorcycle,4,Over Speeding,1,0,0,1,8,1,High
2018,11,Saturday,6,Punjab,Sheikhupura,Provincial Highway,Good,Clear,Daylight,Motorcycle,1,Pedestrian Error,0,1,0,1,3,0,Medium
2022,6,Friday,15,Punjab,Sargodha,National Highway,Poor,Foggy,No Light,Car/Taxi,1,Wrong Overtaking,0,0,0,0,4,0,Medium
2018,1,Saturday,9,KPK,Peshawar,Rural Road,Average,Clear,Daylight,Rickshaw,2,Over Speeding,1,1,0,1,1,0,Low
2020,11,Saturday,9,Punjab,Multan,Provincial Highway,Under Repair,Clear,Street Light,Motorcycle,2,Pedestrian Error,1,1,0,1,2,0,Medium
2020,5,Wednesday,6,Punjab,Rahim Yar Khan,Provincial Highway,Average,Clear,Daylight,Van/Pickup,3,Signal Violation,0,0,0,0,0,0,Low
2020,8,Sunday,14,Punjab,Rawalpindi,Urban Road,Good,Dusty/Smoggy,Daylight,Motorcycle,2,Wrong Overtaking,0,1,0,0,5,0,Medium
2018,5,Friday,9,Punjab,Lahore,Urban Road,Good,Clear,Daylight,Motorcycle,2,Drunk Driving,1,0,0,0,3,1,Medium
2021,7,Sunday,12,KPK,Kohat,Urban Road,Good,Clear,Daylight,Car/Taxi,4,Signal Violation,1,1,0,0,1,0,Low
2021,12,Wednesday,17,Sindh,Dadu,Urban Road,Average,Clear,Daylight,Car/Taxi,2,Over Speeding,1,0,0,1,5,0,Medium
2022,3,Thursday,19,KPK,Swat,National Highway,Average,Clear,Dawn/Dusk,Rickshaw,2,Over Speeding,1,0,0,0,11,2,High
2018,3,Sunday,9,KPK,Mardan,Urban Road,Good,Rainy,Daylight,Car/Taxi,2,Over Speeding,1,1,0,0,5,1,Medium
2020,1,Thursday,20,Punjab,Sargodha,Rural Road,Under Repair,Foggy,Street Light,Car/Taxi,2,Signal Violation,1,0,0,1,1,0,Low
2020,7,Wednesday,11,Punjab,Bahawalpur,Urban Road,Average,Clear,No Light,Rickshaw,1,Road Condition,0,0,0,0,1,0,Low
2022,8,Thursday,20,KPK,Mardan,Rural Road,Poor,Clear,No Light,Car/Taxi,1,Road Condition,1,0,0,0,0,0,Low
2020,9,Monday,12,KPK,Dera Ismail Khan,Provincial Highway,Average,Clear,Daylight,Motorcycle,2,Over Speeding,1,0,0,0,8,1,High
2019,12,Tuesday,19,Punjab,Sheikhupura,National Highway,Good,Clear,Dawn/Dusk,Motorcycle,2,Signal Violation,1,0,0,1,7,2,High
2021,12,Tuesday,8,Punjab,Rahim Yar Khan,Provincial Highway,Good,Clear,Street Light,Truck/Lorry,1,Over Speeding,1,0,0,1,5,0,Medium
2023,10,Sunday,8,Punjab,Bahawalpur,Urban Road,Poor,Rainy,Daylight,Bus/Coach,4,Wrong Overtaking,1,1,0,0,1,0,Low
2018,12,Saturday,18,Punjab,Multan,Rural Road,Poor,Rainy,Daylight,Car/Taxi,2,Over Speeding,1,1,0,1,2,0,Medium
2022,2,Wednesday,20,Punjab,Multan,Urban Road,Average,Foggy,No Light,Motorcycle,2,Road Condition,1,0,0,1,2,1,Medium
2022,8,Thursday,10,Punjab,Gujranwala,National Highway,Good,Rainy,Daylight,Motorcycle,2,Over Speeding,0,0,0,0,6,2,High
2019,12,Sunday,14,Punjab,Lahore,Urban Road,Average,Extreme Heat,Daylight,Car/Taxi,1,Over Speeding,0,1,0,1,1,0,Low
2022,4,Sunday,8,Punjab,Sargodha,National Highway,Good,Rainy,Daylight,Truck/Lorry,1,Wrong Overtaking,1,1,0,0,8,3,High
2022,1,Friday,14,Punjab,Multan,National Highway,Average,Dusty/Smoggy,Daylight,Motorcycle,2,Road Condition,0,0,0,1,8,1,High
2019,4,Saturday,13,Balochistan,Quetta,National Highway,Poor,Clear,Daylight,Motorcycle,2,Over Speeding,1,1,0,0,11,0,High
2021,11,Saturday,10,Sindh,Larkana,National Highway,Poor,Clear,Daylight,Car/Taxi,2,Over Speeding,0,1,0,1,4,0,Medium
2022,7,Tuesday,14,Islamabad,Islamabad,Provincial Highway,Average,Dusty/Smoggy,Daylight,Car/Taxi,3,Road Condition,0,0,0,0,0,0,Low
2021,5,Friday,3,Punjab,Multan,Provincial Highway,Average,Foggy,Street Light,Motorcycle,1,Weather Condition,0,0,1,0,2,1,High
2018,7,Wednesday,8,KPK,Peshawar,Provincial Highway,Poor,Dusty/Smoggy,Daylight,Car/Taxi,2,Over Speeding,1,0,0,0,2,1,Medium
2020,11,Thursday,6,Punjab,Sheikhupura,Urban Road,Poor,Clear,Street Light,Bus/Coach,3,Over Speeding,0,0,0,1,2,0,Medium
2018,10,Friday,18,Sindh,Thatta,National Highway,Poor,Clear,Daylight,Car/Taxi,3,Over Speeding,1,0,0,0,2,1,Medium
2021,7,Saturday,10,Punjab,Sheikhupura,Urban Road,Good,Clear,Daylight,Motorcycle,2,Mechanical Failure,0,1,0,0,2,0,Low
2021,1,Friday,11,Punjab,Sargodha,Provincial Highway,Average,Clear,Daylight,Motorcycle,3,Pedestrian Error,0,0,0,1,2,2,Medium
2018,5,Saturday,9,Islamabad,Islamabad,Urban Road,Average,Clear,Daylight,Rickshaw,2,Mechanical Failure,1,1,0,0,0,0,Low
2020,2,Friday,14,Sindh,Mirpur Khas,Motorway,Poor,Foggy,Daylight,Motorcycle,2,Wrong Overtaking,0,0,0,1,11,3,High
2019,12,Thursday,17,Islamabad,Islamabad,Provincial Highway,Poor,Clear,Daylight,Motorcycle,2,Wrong Overtaking,1,0,0,1,1,0,Medium
2022,11,Tuesday,8,Punjab,Sargodha,National Highway,Under Repair,Clear,Daylight,Truck/Lorry,1,Mechanical Failure,1,0,0,1,4,0,Medium
2022,6,Monday,8,Punjab,Faisalabad,Rural Road,Good,Clear,Street Light,Motorcycle,2,Road Condition,1,0,0,0,0,1,Low
2020,11,Sunday,20,Punjab,Rahim Yar Khan,National Highway,Good,Foggy,Street Light,Van/Pickup,2,Mobile Phone Use,1,1,0,1,2,0,Medium
2019,4,Saturday,7,KPK,Nowshera,Rural Road,Good,Foggy,Daylight,Van/Pickup,3,Signal Violation,1,1,0,0,2,1,Low
2022,6,Wednesday,16,Sindh,Larkana,National Highway,Good,Clear,Daylight,Bicycle,2,Drunk Driving,0,0,0,0,11,1,High
2020,6,Saturday,14,Islamabad,Islamabad,National Highway,Good,Dusty/Smoggy,Daylight,Truck/Lorry,2,Drunk Driving,0,1,0,0,3,2,High
2022,10,Sunday,23,Punjab,Gujranwala,Urban Road,Good,Dusty/Smoggy,No Light,Motorcycle,3,Over Speeding,0,1,1,0,2,0,High
2022,5,Friday,22,KPK,Nowshera,National Highway,Average,Dusty/Smoggy,Street Light,Rickshaw,4,Wrong Overtaking,0,0,1,0,1,0,Medium
2023,4,Sunday,20,Punjab,Faisalabad,Provincial Highway,Good,Dusty/Smoggy,No Light,Motorcycle,2,Pedestrian Error,1,1,0,0,5,0,Medium
2019,12,Monday,13,Punjab,Gujranwala,National Highway,Good,Rainy,Dawn/Dusk,Car/Taxi,1,Wrong Overtaking,1,0,0,1,2,1,Medium
2023,8,Saturday,23,Sindh,Hyderabad,Provincial Highway,Poor,Clear,No Light,Motorcycle,2,Wrong Overtaking,0,1,1,0,3,0,Medium
2019,9,Saturday,21,Sindh,Kashmore,National Highway,Good,Clear,No Light,Motorcycle,1,Signal Violation,0,1,0,0,9,2,High
2021,4,Monday,18,Punjab,Sialkot,Rural Road,Good,Dusty/Smoggy,Daylight,Motorcycle,1,Signal Violation,1,0,0,0,2,1,Medium
2020,9,Sunday,12,Punjab,Rahim Yar Khan,Urban Road,Good,Rainy,Daylight,Motorcycle,2,Wrong Overtaking,1,1,0,0,6,2,High
2023,6,Monday,16,Punjab,Bahawalpur,Provincial Highway,Average,Foggy,Dawn/Dusk,Car/Taxi,1,Pedestrian Error,0,0,0,0,1,0,Low
2022,3,Monday,9,Punjab,Sargodha,Urban Road,Good,Dusty/Smoggy,Dawn/Dusk,Truck/Lorry,2,Over Speeding,1,0,0,0,4,0,Medium
2018,8,Sunday,23,Punjab,Gujranwala,Provincial Highway,Good,Clear,No Light,Motorcycle,3,Mechanical Failure,0,1,1,0,10,2,High
2019,12,Wednesday,16,Punjab,Rawalpindi,National Highway,Good,Extreme Heat,Daylight,Car/Taxi,1,Wrong Overtaking,0,0,0,1,2,0,Medium
2021,1,Saturday,12,Punjab,Multan,Provincial Highway,Poor,Clear,Street Light,Motorcycle,4,Over Speeding,1,1,0,1,4,1,High
2021,11,Saturday,21,AJK,Mirpur,Rural Road,Good,Clear,No Light,Motorcycle,1,Over Speeding,0,1,0,1,1,0,Medium
2021,6,Wednesday,8,Islamabad,Islamabad,Urban Road,Good,Foggy,Daylight,Truck/Lorry,3,Road Condition,1,0,0,0,2,0,Low
2022,10,Wednesday,10,Sindh,Nawabshah,Rural Road,Poor,Foggy,Daylight,Bicycle,1,Signal Violation,0,0,0,0,5,0,Medium
2019,12,Monday,12,Gilgit-Baltistan,Skardu,National Highway,Good,Clear,Street Light,Motorcycle,1,Mechanical Failure,1,0,0,1,8,0,High
2022,8,Friday,19,KPK,Charsadda,Provincial Highway,Average,Extreme Heat,Dawn/Dusk,Bus/Coach,4,Road Condition,1,0,0,0,5,0,Medium
2022,12,Monday,14,Punjab,Bahawalpur,National Highway,Poor,Clear,Daylight,Motorcycle,2,Signal Violation,0,0,0,1,4,1,High
2021,12,Saturday,20,Punjab,Sheikhupura,Urban Road,Good,Clear,Street Light,Motorcycle,3,Signal Violation,1,1,0,1,1,1,Medium
2023,6,Sunday,1,Balochistan,Hub,Urban Road,Average,Dusty/Smoggy,Street Light,Motorcycle,2,Over Speeding,0,1,1,0,2,4,High
2022,11,Sunday,0,Sindh,Kashmore,Urban Road,Average,Rainy,Street Light,Car/Taxi,1,Wrong Overtaking,0,1,1,1,0,0,Low
2020,6,Sunday,17,Balochistan,Zhob,National Highway,Good,Clear,Daylight,Truck/Lorry,4,Driver Fatigue,1,1,0,0,4,0,Medium
2021,3,Thursday,14,Balochistan,Turbat,Rural Road,Average,Clear,Daylight,Motorcycle,3,Over Speeding,0,0,0,0,10,0,High
2023,5,Saturday,18,Sindh,Kashmore,Rural Road,Good,Clear,Dawn/Dusk,Truck/Lorry,1,Pedestrian Error,1,1,0,0,1,0,Low
2023,12,Wednesday,10,Punjab,Multan,Urban Road,Poor,Dusty/Smoggy,Daylight,Motorcycle,2,Over Speeding,0,0,0,1,11,0,High
2023,7,Thursday,17,Punjab,Rawalpindi,Rural Road,Average,Rainy,Dawn/Dusk,Motorcycle,3,Over Speeding,1,0,0,0,8,1,High
2023,3,Wednesday,9,Punjab,Sheikhupura,Rural Road,Average,Clear,Dawn/Dusk,Truck/Lorry,3,Road Condition,1,0,0,0,2,1,Low
2020,7,Tuesday,13,Punjab,Sialkot,Rural Road,Average,Clear,Daylight,Rickshaw,1,Over Speeding,1,0,0,0,0,0,Low
2021,7,Friday,11,Punjab,Sialkot,Urban Road,Good,Clear,Daylight,Car/Taxi,3,Pedestrian Error,0,0,0,0,2,0,Low
2023,8,Thursday,10,Punjab,Multan,National Highway,Good,Clear,Daylight,Motorcycle,3,Wrong Overtaking,0,0,0,0,5,2,High
2019,8,Saturday,7,Punjab,Sialkot,National Highway,Average,Clear,Daylight,Van/Pickup,1,Wrong Overtaking,1,1,0,0,1,0,Medium
2023,5,Friday,12,Sindh,Karachi,Rural Road,Average,Clear,Daylight,Motorcycle,3,Mobile Phone Use,1,0,0,0,3,1,Medium
2023,5,Sunday,8,Punjab,Sheikhupura,Provincial Highway,Average,Clear,Street Light,Motorcycle,2,Signal Violation,1,1,0,0,3,0,Medium
2022,12,Tuesday,15,Sindh,Sukkur,Urban Road,Average,Rainy,Daylight,Rickshaw,2,Signal Violation,0,0,0,1,5,1,Medium
2021,10,Sunday,6,Sindh,Mirpur Khas,National Highway,Under Repair,Clear,Dawn/Dusk,Motorcycle,3,Drunk Driving,0,1,0,0,5,1,High
2023,1,Sunday,18,Sindh,Jacobabad,Urban Road,Poor,Clear,Daylight,Motorcycle,2,Over Speeding,1,1,0,1,7,0,High
2021,1,Wednesday,15,Islamabad,Islamabad,National Highway,Good,Foggy,Daylight,Rickshaw,2,Mobile Phone Use,0,0,0,1,2,0,Low
2020,5,Wednesday,17,Punjab,Faisalabad,Provincial Highway,Good,Rainy,Daylight,Motorcycle,2,Over Speeding,1,0,0,0,11,1,High
2018,11,Thursday,21,Punjab,Multan,National Highway,Average,Clear,Street Light,Truck/Lorry,2,Mobile Phone Use,0,0,0,1,5,2,Medium
2023,12,Saturday,12,Balochistan,Zhob,Provincial Highway,Average,Dusty/Smoggy,Daylight,Car/Taxi,2,Over Speeding,1,1,0,1,5,0,Medium
2020,11,Thursday,8,Sindh,Karachi,Motorway,Poor,Clear,Street Light,Bicycle,1,Over Speeding,1,0,0,1,2,1,High
2022,3,Friday,6,KPK,Mansehra,Urban Road,Good,Dusty/Smoggy,Daylight,Car/Taxi,4,Over Speeding,0,0,0,0,2,0,Low
2023,2,Saturday,22,Punjab,Gujranwala,Rural Road,Average,Clear,Street Light,Rickshaw,2,Driver Fatigue,0,1,1,1,4,1,Medium
2021,6,Wednesday,20,KPK,Mardan,Provincial Highway,Average,Rainy,No Light,Truck/Lorry,1,Wrong Overtaking,1,0,0,0,5,0,Medium
